kp0_x,kp0_y,kp1_x,kp1_y,kp2_x,kp2_y,kp3_x,kp3_y,kp4_x,kp4_y,kp5_x,kp5_y,kp6_x,kp6_y,kp7_x,kp7_y,kp8_x,kp8_y,kp9_x,kp9_y,kp10_x,kp10_y,kp11_x,kp11_y,kp12_x,kp12_y,kp13_x,kp13_y,kp14_x,kp14_y,kp15_x,kp15_y,kp16_x,kp16_y,kp17_x,kp17_y,kp18_x,kp18_y,kp19_x,kp19_y,kp20_x,kp20_y,kp21_x,kp21_y,kp22_x,kp22_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,spine_curvature_angle,neck_angle,tail_angle,body_length,tail_length,nose_to_left_wrist_dist,nose_to_right_wrist_dist,wrist_distance,nose_to_left_ankle_dist,nose_to_right_ankle_dist,hind_paw_distance,nose_to_left_wrist_ratio,nose_to_right_wrist_ratio,hind_paw_distance_ratio,label
0.6771672401170117,0.925743821518076,0.6538151310913806,0.9124688187349766,0.6894143501852968,0.8919040346379586,0.6426110959710263,0.9243570248571488,0.6352040280362845,0.9338088998520984,0.6141957535598949,0.9432870973732934,0.6629742361794448,0.9106444450924795,0.5941701813921234,0.9503374619585844,0.6351732597728721,0.9436443295385794,0.6680682215747666,0.9072160646906214,0.694590256903134,0.903236364871652,0.5958372769057361,0.9502061954369472,0.579850718488787,0.9045007817334536,0.5385678860837919,0.883381023945527,0.6123037469649246,0.904205108710544,0.5279031195149433,0.8861515293090917,0.6312115629524542,0.910894054873546,0.5119393872879149,0.857958522612338,0.6338877211362167,0.9123161316008704,0.5701560061351504,0.755128503451434,0.5682653443143078,0.6762321255012694,0.5640871902281203,0.5782746684539027,0.6341416287346807,0.532760998042955,0.3776710677451908,0.1634456702223343,0.4243931882461208,0.9237346879867182,0.7862455233893708,0.6668291017533262,0.6071248514669907,0.7389604595733135,0.4731292312030218,0.6570882249327774,0.6420875915253036,0.8248293600941439,0.7482741994125032,0.5962853118589491,0.535406497064568,0.3842679905367767,0.4881368148465957,0.1990664209539284,grooming
0.4149871237225756,0.6040838982925678,0.4185883077389588,0.5638936268465365,0.4553623867786039,0.588849616216187,0.3775553899741615,0.5651511015340825,0.4230450140868416,0.5345480440487306,0.3813202792662949,0.5420847082246927,0.4585497464131882,0.5546758617773319,0.3695261770806586,0.528121907989017,0.3797755164838232,0.5618482855500814,0.4785806118589448,0.5665694435787861,0.4656654558936929,0.5943120859483487,0.4214288831562802,0.4987840329841119,0.4382642112362779,0.4463856656542434,0.3974265035281972,0.4397545269495485,0.479855795353491,0.4604805928872639,0.3741606403445896,0.4429879844206702,0.4919722008915876,0.4938569132278484,0.3713184729996671,0.4382187073932643,0.501445110990833,0.5010908217720343,0.474345657327066,0.3480564736509254,0.4786818837413613,0.3085668740239381,0.3440193494025388,0.2258338701894583,0.2225075274511901,0.1399992342722006,0.315126125285832,0.14026153169773,0.8942178870740491,0.906075451153594,0.7676756615033413,0.588898423605743,0.4456684193545528,0.5865161407893307,0.6315774100408038,0.3833009223218502,0.3592488211407225,0.6006867506611535,0.4365686392101509,0.4898890785867666,0.5389066307215511,0.2546501773783137,0.2953451415643877,0.2698331080525146,grooming
0.5843841485665238,0.7490990281482279,0.5788013218730493,0.7847489340403907,0.5646458789415066,0.7648791796515363,0.596371726804908,0.7734837890171121,0.5809111540048848,0.8392224523313015,0.588788472196678,0.8438004364015632,0.5742919390967738,0.8295753781392564,0.598056804011323,0.8555084888142456,0.6233490022149213,0.8007459404948051,0.5636332791529632,0.8482246008368101,0.5788518791508811,0.7922993083264881,0.5669085078228691,0.9315557756643752,0.5515168531512732,0.9721141730882292,0.5648445576672989,0.95827216515884,0.5363349276593077,0.9679705354752272,0.572333085964768,0.9487685034354768,0.5245589685885534,0.9586515839324932,0.5775207858349586,0.9484483687668208,0.5084850823674075,0.9489845860047922,0.5022875706650233,0.9808576659418624,0.4148249417829832,0.9769642851418228,0.2874536755135669,0.9206260728929232,0.2391232385985892,0.8389195580751821,0.2960518530514378,0.0922338769207093,0.6285860132106759,0.8182224659280399,0.967136098138746,0.4970480835339085,0.4280678104867057,0.5791970919624203,0.6784489765016691,0.2647094164734607,0.2621575719017818,0.4984674913533937,0.5198390877307958,0.4069064035343258,0.7896843293222506,0.175489431725388,0.1944512989336744,0.4096295802061223,grooming
0.2162209634375586,0.3432951427461684,0.1738852329818804,0.3079477582526791,0.2057094335829443,0.2828611697554544,0.1806204114799757,0.339257225463334,0.1221341800829882,0.3058345588673349,0.1280237157995535,0.3501245030215363,0.1359439009152653,0.2826996032951269,0.1267942013564815,0.3680320749721967,0.1956887775129833,0.3592647449988181,0.1269516747127383,0.285305211162366,0.1712225625981124,0.2692745160349319,0.0543649456501261,0.3109844590646807,0.0229784583693056,0.3442666948442009,0.0565912258248628,0.3866566405613488,0.0357481124813652,0.3101009458132688,0.0689920483319961,0.4018286343130685,0.0479015980030581,0.3072755643073365,0.08104258173325,0.4299225620040369,0.0444633218887202,0.3072174558667703,0.0212872173222589,0.4260236538154097,0.0953825723229959,0.5955681037558619,0.1260417637697872,0.6134601052219751,0.270267308401907,0.5993482990577662,0.3655012287542573,0.2191089012271851,0.7134722519538498,0.5272635549924055,0.4209768070967337,0.634764317960092,0.2043745089862479,0.4676290052625448,0.8877032819886684,0.3454458281341834,0.3036805011399717,0.506022310771064,0.4522516567301234,0.4792942429353585,0.6616811121057491,0.2594726430366906,0.3024329557385107,0.4124643310016967,grooming
0.2054319298236105,0.3647891947087298,0.1582091817311761,0.3256932514838506,0.1951218885268357,0.2994944792595897,0.1630802664052616,0.362336516109393,0.1042485301991459,0.3202460809459163,0.1099987445339742,0.3642250059439206,0.120754770398695,0.2943469261922201,0.1061676704712319,0.3830846633818311,0.1775224000926629,0.3743400311207954,0.1137780527584866,0.2949113281112211,0.153751239386616,0.2864177825722608,0.0338150447221606,0.3237297998709768,0.006551188032096,0.3561718870055125,0.0386788304432909,0.3999265452038424,0.0187889261489784,0.3186650032762443,0.0523457084782023,0.4126314681288104,0.0312215807913067,0.315977058689599,0.0598750055268449,0.4402954128161626,0.0271754873552642,0.3161910662597343,0.0089690326270633,0.4329909373433446,0.0920705839241166,0.5977102899724239,0.1293720015264363,0.619514080034035,0.2824121538737781,0.5852140181455291,0.3001588859626741,0.2115459990427892,0.6199810476299873,0.5165642817114785,0.3850323283101273,0.7529452012679089,0.1804336729516831,0.4084342524893511,0.9508970653391148,0.4220722735752131,0.3288668232978968,0.4755929263670274,0.4400093838080389,0.5035105641943356,0.6658043008509076,0.3394546797294629,0.3742092100558995,0.4604354844628372,grooming
0.1898807258092179,0.5137371141767773,0.1469750449565381,0.4499611449994319,0.1981867303559171,0.4350984955659674,0.1334623146993951,0.4837111458138944,0.1029698853009895,0.4424771755041964,0.0867865598115288,0.477002017952769,0.1404171633446678,0.4173886628624496,0.0740847747167333,0.4886007793420054,0.1386374354457376,0.5148682811148263,0.1443631431652811,0.4157568412107409,0.1840074351870857,0.4350151099289051,0.0388396576654807,0.420575723249844,0.0130900926386803,0.397833879640913,0.0079746615145523,0.4327610308479362,0.0645413276623381,0.3660219562706317,0.0082567654469589,0.446492595595534,0.0887975714234441,0.3754031578215456,0.0081793080224896,0.459196324642933,0.1048940840073044,0.3716893777258508,0.0108024293555506,0.3168533957082181,0.0465988655707616,0.2628810483530438,0.0460803743744419,0.1369482182292395,0.1187953821019065,0.0209312803690142,0.3769551006582975,0.1459506569715555,0.7050413094519977,0.9771420643834864,0.789941848615169,0.8831472861405233,0.4637897413687775,0.5293837744702872,0.6183152104483225,0.4669934717859664,0.3290587713997561,0.5945460465315779,0.4267432869227279,0.4278535637168483,0.6447298799620487,0.3297177819752245,0.2946050658727484,0.3609609661123214,grooming
0.3548519371852602,0.5972050586340445,0.3803096345961528,0.556139168640683,0.407149604564564,0.5833326368446946,0.341451597497894,0.5492849103930041,0.3988692080056024,0.5411309052779,0.3637153795205851,0.5454583857910542,0.427719639925576,0.5611182238947209,0.3592541196477636,0.5300691148297633,0.3620042151819236,0.5589314048225867,0.44508582313283,0.5810072854364211,0.4256449505257397,0.5958136480943873,0.4111293582565176,0.5195510987993331,0.4356302284192496,0.486460740758316,0.4049514356541364,0.4683098518696936,0.4718698861715975,0.5074573439992236,0.3837013298702776,0.4676043772229451,0.4778526880740783,0.5488790087986907,0.3900635720662747,0.4579512420325743,0.4899210707332143,0.5575579093781448,0.4763330338855268,0.4077131020585244,0.4940259239944939,0.3489126171662843,0.4208355954779262,0.2381248677979865,0.3794339211607177,0.1468023373563635,0.3727269067737583,0.2231484037056738,0.548404234586003,0.733477891121712,0.6188973168443737,0.9044930594368924,0.7122953478469691,0.3820416863125259,0.393125080246732,0.6069387240560846,0.4621532736958765,0.4473384312601653,0.4055221778282202,0.5643208340165731,0.320060652366536,0.5037378816396644,0.5698026950469768,0.2544909655404507,grooming
0.8007322455391066,0.396613388880822,0.8185904716429341,0.4081765171262806,0.7935074855695189,0.3807394610589486,0.8317332780542428,0.4275365963542715,0.8430903291843621,0.4348453877869761,0.8465879969726745,0.4603711031131383,0.82920185046951,0.4158266026323772,0.8520820808199778,0.4758139804952205,0.8548475152641319,0.454197972557982,0.8210955454688895,0.4307459526480449,0.8142490020421337,0.4060494423813113,0.8451390275413384,0.4727100294462653,0.8360589907554522,0.510828256733019,0.8342896398522297,0.5336854278673752,0.8084086224413454,0.4925163816532383,0.8374111007828271,0.5318910819339041,0.7919410036060275,0.4902902418197078,0.8412309435249213,0.5497048896006843,0.768531521348233,0.493233858120112,0.7691685020602518,0.5563935666349548,0.6670725806072737,0.6060803236337097,0.5507433197366901,0.6031303644646165,0.5205382885837672,0.5631455765070271,0.1274864107045417,0.0770923086161031,0.5967691625335254,0.6743082552183735,0.922153685970633,0.4216958444988862,0.7581279326714212,0.5254732857658231,0.4613825835811943,0.3957441217834816,0.322652118359122,0.3382882589713967,0.529183197743267,0.4351480458936004,0.7340701377137668,0.2798811415278104,0.2896189385511894,0.4143529839053416,grooming
0.4347947399830043,0.602108071447276,0.4299430714123421,0.5668526876580088,0.467570346100212,0.5853123361510476,0.3913975598505876,0.5722118161485442,0.42981237570591,0.5371624334954933,0.3894769092310416,0.5468301471112074,0.4661114016678995,0.5541834343681135,0.3758686740707824,0.5332881218929925,0.3900508586821223,0.5644181168103838,0.4861989183275639,0.5639160555236057,0.4777194292489907,0.588539729702026,0.4239883510135391,0.5004181843885581,0.4395089594472908,0.4472375578575177,0.3983363583791679,0.4399093996957753,0.4822423073775099,0.4627175919865194,0.3742854440598977,0.4433719007553548,0.495720213592945,0.4946771465356262,0.3721371951347171,0.4407175265330806,0.504769589575845,0.5148027476407814,0.480965499118741,0.3507923718768247,0.4915971351120256,0.3138296826309804,0.3597028625739799,0.2304504926888085,0.2400067228638432,0.1428724336327624,0.2752727771308715,0.1274821797947397,0.9489199926225772,0.8603511070929378,0.8745193192561365,0.4809167478093289,0.42415369078894,0.5934941281840962,0.5972412734644875,0.3100566243999032,0.3193451640725027,0.5748333672655643,0.4460632909987323,0.3982162962599613,0.575713402783379,0.2034989945751949,0.2488962005460742,0.28596559052865,grooming
0.199110118130749,0.3819828546617425,0.160918934066634,0.3327165388858202,0.2006061619473157,0.3095010243954896,0.1607920653573928,0.3662753799954904,0.1095564308032527,0.3265190502050418,0.1118216410531522,0.3717492572819296,0.1273367332640993,0.3018858355926755,0.1053741856420837,0.3916273948710994,0.1737303564447258,0.3865170709306909,0.1209833796308074,0.3017122445630803,0.1637960345035587,0.292027248630172,0.0404541587605441,0.3260034747666712,0.0120918040737834,0.357904308762505,0.0416217922656544,0.4019812710455234,0.0285003617044693,0.3216695927780844,0.0507886688848093,0.4160024539365158,0.0428846721938317,0.3176112197509498,0.0632400138122146,0.4452757902897665,0.0413782946641416,0.3104472760037898,0.015785211812629,0.4361376033149525,0.1042471408280205,0.6065332014461274,0.1351485760235289,0.617896965341206,0.2803778426821647,0.5741586288367538,0.3686240675057284,0.1922772306747173,0.7516984760849348,0.6575557355828126,0.329877416932389,0.7957547032040121,0.1841572983130111,0.3669729758339289,0.905300862223909,0.4031722048101776,0.2427392945917094,0.4938390487175683,0.3743165857147663,0.4261041449189173,0.7019357403088484,0.3404390514223715,0.2913189569084997,0.5201198574107805,grooming
